year;area km²;mun;geocode_ibge
2021;12,78;Tefé;1304203
2021;0,13;Santana;1600600
2021;55,69;Moju;1504703
2021;4,33;Vitória do Xingu;1508357
2021;139,61;Uruará;1508159
2021;24,76;Guajará;1301654
2021;1,45;Praia Norte;1718303
2021;31,54;Almeirim;1500503
2021;21,87;Itinga do Maranhão;2105427
2021;31,71;Seringueiras;1101500
2021;0,57;Bujaru;1501907
2021;0,59;Vila Nova dos Martírios;2112852
2021;4,41;Cabixi;1100031
2021;5,84;Rio Maria;1506161
2021;6,90;Careiro;1301100
2021;1,29;Colorado do Oeste;1100064
2021;7,98;São Luiz;1400605
2021;0,27;Tangará da Serra;5107958
2021;5,37;Água Azul do Norte;1500347
2021;0,20;Igarapé do Meio;2105153
2021;1,59;São Sebastião do Uatumã;1303957
2021;10,44;Itanhangá;5104542
2021;104,20;Tarauacá;1200609
2021;17,65;Assis Brasil;1200054
2021;16,36;Belterra;1501451
2021;4,10;Rio Preto da Eva;1303569
2021;0,81;Novo Horizonte do Oeste;1100502
2021;88,41;Peixoto de Azevedo;5106422
2021;28,86;Alto Paraíso;1100403
2021;0,07;Bacabeira;2101251
2021;2,66;Conquista D'Oeste;5103361
2021;0,49;Capinzal do Norte;2102754
2021;11,39;Santa Cruz do Xingu;5107743
2021;0,07;Nova Brasilândia;5106208
2021;14,18;Nova Canaã do Norte;5106216
2021;0,77;Dois Irmãos do Tocantins;1707207
2021;0,46;Sandolândia;1718840
2021;1,61;São José do Xingu;5107354
2021;10,82;Governador Luiz Rocha;2104628
2021;2,01;Caapiranga;1300839
2021;2,33;Nova Marilândia;5108857
2021;0,14;Benevides;1501501
2021;0,37;Itaguatins;1710706
2021;11,58;Guarantã do Norte;5104104
2021;20,17;Senador Guiomard;1200450
2021;46,79;Cumaru do Norte;1502764
2021;6,87;Curuá;1502855
2021;6,14;Bagre;1501105
2021;0,28;Morros;2107100
2021;3,23;Barreirinha;1300508
2021;2,24;Porto Grande;1600535
2021;8,29;Matupá;5105606
2021;15,55;Alto Boa Vista;5100359
2021;0,84;São Miguel do Guamá;1507607
2021;0,67;Turiaçu;2112407
2021;6,07;Canabrava do Norte;5102694
2021;20,51;Itapuã do Oeste;1101104
2021;7,36;Parauapebas;1505536
2021;141,31;Placas;1505650
2021;1,35;Curionópolis;1502772
2021;10,18;Tuntum;2112308
2021;1,00;Vitória do Mearim;2112902
2021;0,68;Brejo de Areia;2102150
2021;2,47;Parintins;1303403
2021;3,91;Pau D'Arco;1505551
2021;0,45;Anori;1300102
2021;2,00;Pedra Branca do Amapari;1600154
2021;576,96;São Félix do Xingu;1507300
2021;1,93;Santa Rita;2110203
2021;0,48;Belém;1501402
2021;21,71;Gaúcha do Norte;5103858
2021;2,46;Mazagão;1600402
2021;1,09;Presidente Médici;1100254
2021;0,68;Mirassol d'Oeste;5105622
2021;12,21;Rodrigues Alves;1200427
2021;47,31;Autazes;1300300
2021;4,97;Bannach;1501253
2021;0,40;São João da Ponta;1507466
2021;0,31;Governador Edison Lobão;2104552
2021;123,97;Nova Bandeirantes;5106158
2021;1,14;Jatobá;2105450
2021;0,28;Tracuateua;1508035
2021;0,62;Viana;2112803
2021;61,84;Mojuí dos Campos;1504752
2021;36,07;Confresa;5103353
2021;0,70;Iranduba;1301852
2021;2,40;Nova Brasilândia D'Oeste;1100148
2021;0,13;Chapada dos Guimarães;5103007
2021;0,62;Ananás;1701002
2021;7,63;Ouro Preto do Oeste;1100155
2021;1,70;Abaetetuba;1500107
2021;0,41;Redenção;1506138
2021;1,48;São Luís;2111300
2021;5,68;Diamantino;5103502
2021;0,66;Campos de Júlio;5102686
2021;8,33;Peritoró;2108454
2021;1,02;Novo Airão;1303205
2021;6,35;Nova Olinda do Norte;1303106
2021;3,00;Buritirana;2102358
2021;19,51;Cantá;1400175
2021;1,88;Pirapemas;2108801
2021;21,35;São Félix do Araguaia;5107859
2021;1,21;Magalhães Barata;1504109
2021;1,98;Maraã;1302801
2021;2,42;Canaã dos Carajás;1502152
2021;0,07;Maracaçumé;2106326
2021;9,67;Fortuna;2104206
2021;3,11;Cerejeiras;1100056
2021;0,17;Juscimeira;5105200
2021;41,54;Manoel Urbano;1200344
2021;1,92;São João de Pirabas;1507474
2021;3,78;Parecis;1101450
2021;0,88;Tartarugalzinho;1600709
2021;19,60;Campo Novo de Rondônia;1100700
2021;27,08;Guajará-Mirim;1100106
2021;16,91;Monte Negro;1101401
2021;1,81;Coroatá;2103604
2021;10,35;Amajari;1400027
2021;0,36;Lagoa Grande do Maranhão;2105963
2021;15,19;Plácido de Castro;1200385
2021;7,54;São Domingos do Maranhão;2110708
2021;0,07;Augustinópolis;1702554
2021;0,33;Araguacema;1701903
2021;170,34;Aripuanã;5101407
2021;2,07;Abel Figueiredo;1500131
2021;0,20;Pium;1717503
2021;32,39;São Francisco do Guaporé;1101492
2021;1,43;Piraquê;1717206
2021;0,23;Esperantina;1707405
2021;0,33;São Felipe D'Oeste;1101484
2021;0,61;Darcinópolis;1706506
2021;31,92;Alenquer;1500404
2021;111,31;Sena Madureira;1200500
2021;48,26;Itupiranga;1503705
2021;42,72;Feliz Natal;5103700
2021;2,09;Formoso do Araguaia;1708205
2021;66,91;Prainha;1506005
2021;0,97;Anajás;1500701
2021;0,08;Bequimão;2101905
2021;2,29;Capitão Poço;1502301
2021;5,22;Mirante da Serra;1101302
2021;1,13;Itamarati;1301951
2021;38,27;Acrelândia;1200013
2021;30,36;Cotriguaçu;5103379
2021;1,91;Piçarra;1505635
2021;0,95;Dom Pedro;2103802
2021;14,93;Borba;1300805
2021;0,08;Poxoréu;5107008
2021;4,58;Nova Mutum;5106224
2021;1,83;São Paulo de Olivença;1303908
2021;139,01;Feijó;1200302
2021;200,16;Boca do Acre;1300706
2021;0,18;Sítio Novo do Tocantins;1720804
2021;26,11;Nova Monte Verde;5108956
2021;4,53;Centro Novo do Maranhão;2103174
2021;0,59;Maracanã;1504307
2021;8,29;Rio Crespo;1100262
2021;0,29;Presidente Vargas;2109304
2021;0,10;Santa Bárbara do Pará;1506351
2021;0,46;Cocalinho;5103106
2021;13,59;Envira;1301506
2021;0,71;Graça Aranha;2104701
2021;51,25;Porto de Moz;1505908
2021;0,07;Ferreira Gomes;1600238
2021;1,36;Santo Antônio do Leverger;5107800
2021;0,96;Miranda do Norte;2106755
2021;1,13;Palestina do Pará;1505494
2021;11,78;Espigão D'Oeste;1100098
2021;105,46;Medicilândia;1504455
2021;1,35;Santo Antônio dos Lopes;2110302
2021;3,32;Santo Afonso;5107263
2021;1,81;Santo Antônio do Içá;1303700
2021;4,82;Cidelândia;2103257
2021;0,16;Alcântara;2100204
2021;1,96;Brejo Grande do Araguaia;1501758
2021;240,65;Portel;1505809
2021;0,35;Salvaterra;1506302
2021;0,06;Primavera;1506104
2021;97,63;Rio Branco;1200401
2021;29,38;Capixaba;1200179
2021;3,70;Tabatinga;1304062
2021;29,57;Óbidos;1505106
2021;0,29;Junco do Maranhão;2105658
2021;0,50;Boa Vista do Gurupi;2101970
2021;1,06;Carauari;1301001
2021;0,20;Luzinópolis;1712454
2021;1,59;Itapiranga;1302009
2021;2,18;Reserva do Cabaçal;5107156
2021;1,16;Garrafão do Norte;1503077
2021;0,20;Davinópolis;2103752
2021;5,32;Vila Bela da Santíssima Trindade;5105507
2021;4,27;Japurá;1302108
2021;20,12;Paranaíta;5106299
2021;1,27;São Miguel do Tocantins;1720200
2021;23,10;Tabaporã;5107941
2021;1,32;Rolim de Moura;1100288
2021;2,67;Turilândia;2112456
2021;0,54;São João do Paraíso;2111052
2021;10,00;Cacaulândia;1100601
2021;0,16;São José dos Quatro Marcos;5107107
2021;0,07;Alto Alegre do Maranhão;2100436
2021;0,14;Dom Aquino;5103601
2021;0,38;São Caetano de Odivelas;1507102
2021;1,91;Carlinda;5102793
2021;0,25;Pau D'Arco;1716307
2021;6,55;Pontes e Lacerda;5106752
2021;25,36;Querência;5107065
2021;1,56;Presidente Sarney;2109270
2021;0,07;São Luís Gonzaga do Maranhão;2111409
2021;0,41;Paço do Lumiar;2107506
2021;0,13;Santa Fé do Araguaia;1718865
2021;24,19;Vilhena;1100304
2021;0,11;Palmeiras do Tocantins;1713809
2021;329,88;Apuí;1300144
2021;16,52;Itacoatiara;1301902
2021;9,24;Vale do Anari;1101757
2021;2,47;Ribeirão Cascalheira;5107180
2021;0,48;Santa Filomena do Maranhão;2109759
